x,y,z,floor,point_type
-22.427,165.458,4.0,1,wall_halo
-22.427,165.458,7.0,2,wall_halo
-22.427,165.458,10.0,3,wall_halo
-22.427,165.458,13.0,4,wall_halo
-22.427,165.458,16.0,5,wall_halo
-22.427,165.458,19.0,6,wall_halo
-22.868,171.087,1.0,0,wall_halo
-22.868,171.087,4.0,1,wall_halo
-22.868,171.087,7.0,2,wall_halo
-22.868,171.087,10.0,3,wall_halo
-22.868,171.087,13.0,4,wall_halo
-22.868,171.087,16.0,5,wall_halo
-22.868,171.087,19.0,6,wall_halo
-23.309,176.716,1.0,0,wall_halo
-23.309,176.716,4.0,1,wall_halo
-23.309,176.716,7.0,2,wall_halo
-23.309,176.716,10.0,3,wall_halo
-23.309,176.716,13.0,4,wall_halo
-23.309,176.716,16.0,5,wall_halo
-23.309,176.716,19.0,6,wall_halo
-28.789,181.787,1.0,0,wall_halo
-28.789,181.787,4.0,1,wall_halo
-28.789,181.787,7.0,2,wall_halo
-28.789,181.787,10.0,3,wall_halo
-28.789,181.787,13.0,4,wall_halo
-28.789,181.787,16.0,5,wall_halo
-28.789,181.787,19.0,6,wall_halo
-34.234,181.691,1.0,0,wall_halo
-34.234,181.691,4.0,1,wall_halo
-34.234,181.691,7.0,2,wall_halo
-34.234,181.691,10.0,3,wall_halo
-34.234,181.691,13.0,4,wall_halo
-34.234,181.691,16.0,5,wall_halo
-34.234,181.691,19.0,6,wall_halo
-39.679,181.594,1.0,0,wall_halo
-39.679,181.594,4.0,1,wall_halo
-39.679,181.594,7.0,2,wall_halo
-39.679,181.594,10.0,3,wall_halo
-39.679,181.594,13.0,4,wall_halo
-39.679,181.594,16.0,5,wall_halo
-39.679,181.594,19.0,6,wall_halo
-45.473,176.627,1.0,0,wall_halo
-45.473,176.627,4.0,1,wall_halo
-45.473,176.627,7.0,2,wall_halo
-45.473,176.627,10.0,3,wall_halo
-45.473,176.627,13.0,4,wall_halo
-45.473,176.627,16.0,5,wall_halo
-45.473,176.627,19.0,6,wall_halo
-46.829,170.677,1.0,0,wall_halo
-46.829,170.677,4.0,1,wall_halo
-46.829,170.677,7.0,2,wall_halo
-46.829,170.677,10.0,3,wall_halo
-46.829,170.677,13.0,4,wall_halo
-46.829,170.677,16.0,5,wall_halo
-46.829,170.677,19.0,6,wall_halo
-48.185,164.727,1.0,0,wall_halo
-48.185,164.727,4.0,1,wall_halo
-48.185,164.727,7.0,2,wall_halo
-48.185,164.727,10.0,3,wall_halo
-48.185,164.727,13.0,4,wall_halo
-48.185,164.727,16.0,5,wall_halo
-48.185,164.727,19.0,6,wall_halo
-49.541,158.777,1.0,0,wall_halo
-49.541,158.777,4.0,1,wall_halo
-49.541,158.777,7.0,2,wall_halo
-49.541,158.777,10.0,3,wall_halo
-49.541,158.777,13.0,4,wall_halo
-49.541,158.777,16.0,5,wall_halo
-49.541,158.777,19.0,6,wall_halo
10.21,137.505,1.0,0,wall_halo
10.21,137.505,4.0,1,wall_halo
10.21,137.505,7.0,2,wall_halo
10.21,137.505,10.0,3,wall_halo
10.21,137.505,13.0,4,wall_halo
10.21,137.505,16.0,5,wall_halo
10.21,137.505,19.0,6,wall_halo
10.099,143.045,1.0,0,wall_halo
10.099,143.045,4.0,1,wall_halo
10.099,143.045,7.0,2,wall_halo
10.099,143.045,10.0,3,wall_halo
10.099,143.045,13.0,4,wall_halo
10.099,143.045,16.0,5,wall_halo
10.099,143.045,19.0,6,wall_halo
9.988,148.584,1.0,0,wall_halo
9.988,148.584,4.0,1,wall_halo
9.988,148.584,7.0,2,wall_halo
9.988,148.584,10.0,3,wall_halo
9.988,148.584,13.0,4,wall_halo
9.988,148.584,16.0,5,wall_halo
9.988,148.584,19.0,6,wall_halo
9.877,154.124,1.0,0,wall_halo
9.877,154.124,4.0,1,wall_halo
9.877,154.124,7.0,2,wall_halo
9.877,154.124,10.0,3,wall_halo
9.877,154.124,13.0,4,wall_halo
9.877,154.124,16.0,5,wall_halo
9.877,154.124,19.0,6,wall_halo
9.766,159.664,1.0,0,wall_halo
9.766,159.664,4.0,1,wall_halo
9.766,159.664,7.0,2,wall_halo
9.766,159.664,10.0,3,wall_halo
9.766,159.664,13.0,4,wall_halo
9.766,159.664,16.0,5,wall_halo
9.766,159.664,19.0,6,wall_halo
9.654,165.203,1.0,0,wall_halo
9.654,165.203,4.0,1,wall_halo
9.654,165.203,7.0,2,wall_halo
9.654,165.203,10.0,3,wall_halo
9.654,165.203,13.0,4,wall_halo
9.654,165.203,16.0,5,wall_halo
9.654,165.203,19.0,6,wall_halo
9.543,170.743,1.0,0,wall_halo
9.543,170.743,4.0,1,wall_halo
9.543,170.743,7.0,2,wall_halo
9.543,170.743,10.0,3,wall_halo
9.543,170.743,13.0,4,wall_halo
9.543,170.743,16.0,5,wall_halo
9.543,170.743,19.0,6,wall_halo
9.432,176.282,1.0,0,wall_halo
9.432,176.282,4.0,1,wall_halo
9.432,176.282,7.0,2,wall_halo
9.432,176.282,10.0,3,wall_halo
9.432,176.282,13.0,4,wall_halo
9.432,176.282,16.0,5,wall_halo
9.432,176.282,19.0,6,wall_halo
3.345,181.432,1.0,0,wall_halo
3.345,181.432,4.0,1,wall_halo
3.345,181.432,7.0,2,wall_halo
3.345,181.432,10.0,3,wall_halo
3.345,181.432,13.0,4,wall_halo
3.345,181.432,16.0,5,wall_halo
3.345,181.432,19.0,6,wall_halo
-3.619,181.293,1.0,0,wall_halo
-3.619,181.293,4.0,1,wall_halo
-3.619,181.293,7.0,2,wall_halo
-3.619,181.293,10.0,3,wall_halo
-3.619,181.293,13.0,4,wall_halo
-3.619,181.293,16.0,5,wall_halo
-3.619,181.293,19.0,6,wall_halo
-10.211,176.94,1.0,0,wall_halo
-10.211,176.94,4.0,1,wall_halo
-10.211,176.94,7.0,2,wall_halo
-10.211,176.94,10.0,3,wall_halo
-10.211,176.94,13.0,4,wall_halo
-10.211,176.94,16.0,5,wall_halo
-10.211,176.94,19.0,6,wall_halo
-11.751,171.91,1.0,0,wall_halo
-11.751,171.91,4.0,1,wall_halo
-11.751,171.91,7.0,2,wall_halo
-11.751,171.91,10.0,3,wall_halo
-11.751,171.91,13.0,4,wall_halo
-11.751,171.91,16.0,5,wall_halo
-11.751,171.91,19.0,6,wall_halo
-13.292,166.88,1.0,0,wall_halo
-13.292,166.88,4.0,1,wall_halo
-13.292,166.88,7.0,2,wall_halo
-13.292,166.88,10.0,3,wall_halo
-13.292,166.88,13.0,4,wall_halo
-13.292,166.88,16.0,5,wall_halo
-13.292,166.88,19.0,6,wall_halo
-14.832,161.85,1.0,0,wall_halo
-14.832,161.85,4.0,1,wall_halo
-14.832,161.85,7.0,2,wall_halo
-14.832,161.85,10.0,3,wall_halo
-14.832,161.85,13.0,4,wall_halo
-14.832,161.85,16.0,5,wall_halo
-14.832,161.85,19.0,6,wall_halo
-16.372,156.82,1.0,0,wall_halo
-16.372,156.82,4.0,1,wall_halo
-16.372,156.82,7.0,2,wall_halo
-16.372,156.82,10.0,3,wall_halo
-16.372,156.82,13.0,4,wall_halo
-16.372,156.82,16.0,5,wall_halo
-16.372,156.82,19.0,6,wall_halo
-17.912,151.79,1.0,0,wall_halo
-17.912,151.79,4.0,1,wall_halo
-17.912,151.79,7.0,2,wall_halo
-17.912,151.79,10.0,3,wall_halo
-17.912,151.79,13.0,4,wall_halo
-17.912,151.79,16.0,5,wall_halo
-17.912,151.79,19.0,6,wall_halo
-19.453,146.76,1.0,0,wall_halo
-19.453,146.76,4.0,1,wall_halo
-19.453,146.76,7.0,2,wall_halo
-19.453,146.76,10.0,3,wall_halo
-19.453,146.76,13.0,4,wall_halo
-19.453,146.76,16.0,5,wall_halo
-19.453,146.76,19.0,6,wall_halo
-15.056,131.725,1.0,0,wall_halo
-15.056,131.725,4.0,1,wall_halo
-15.056,131.725,7.0,2,wall_halo
-15.056,131.725,10.0,3,wall_halo
-15.056,131.725,13.0,4,wall_halo
-15.056,131.725,16.0,5,wall_halo
-15.056,131.725,19.0,6,wall_halo
-9.973,131.828,1.0,0,wall_halo
-9.973,131.828,4.0,1,wall_halo
-9.973,131.828,7.0,2,wall_halo
-9.973,131.828,10.0,3,wall_halo
-9.973,131.828,13.0,4,wall_halo
-9.973,131.828,16.0,5,wall_halo
-9.973,131.828,19.0,6,wall_halo
-4.89,131.93,1.0,0,wall_halo
-4.89,131.93,4.0,1,wall_halo
-4.89,131.93,7.0,2,wall_halo
-4.89,131.93,10.0,3,wall_halo
-4.89,131.93,13.0,4,wall_halo
-4.89,131.93,16.0,5,wall_halo
-4.89,131.93,19.0,6,wall_halo
0.192,132.032,1.0,0,wall_halo
0.192,132.032,4.0,1,wall_halo
0.192,132.032,7.0,2,wall_halo
0.192,132.032,10.0,3,wall_halo
0.192,132.032,13.0,4,wall_halo
0.192,132.032,16.0,5,wall_halo
0.192,132.032,19.0,6,wall_halo
5.275,132.135,1.0,0,wall_halo
5.275,132.135,4.0,1,wall_halo
5.275,132.135,7.0,2,wall_halo
5.275,132.135,10.0,3,wall_halo
5.275,132.135,13.0,4,wall_halo
5.275,132.135,16.0,5,wall_halo
5.275,132.135,19.0,6,wall_halo
254.763,266.16,1.0,0,wall_halo
254.763,266.16,4.0,1,wall_halo
254.763,266.16,7.0,2,wall_halo
254.763,266.16,10.0,3,wall_halo
254.763,266.16,13.0,4,wall_halo
254.763,266.16,16.0,5,wall_halo
254.763,266.16,19.0,6,wall_halo
252.917,261.418,1.0,0,wall_halo
252.917,261.418,4.0,1,wall_halo
252.917,261.418,7.0,2,wall_halo
252.917,261.418,10.0,3,wall_halo
252.917,261.418,13.0,4,wall_halo
252.917,261.418,16.0,5,wall_halo
252.917,261.418,19.0,6,wall_halo
251.071,256.676,1.0,0,wall_halo
251.071,256.676,4.0,1,wall_halo
251.071,256.676,7.0,2,wall_halo
251.071,256.676,10.0,3,wall_halo
251.071,256.676,13.0,4,wall_halo
251.071,256.676,16.0,5,wall_halo
251.071,256.676,19.0,6,wall_halo
249.225,251.934,1.0,0,wall_halo
249.225,251.934,4.0,1,wall_halo
249.225,251.934,7.0,2,wall_halo
249.225,251.934,10.0,3,wall_halo
249.225,251.934,13.0,4,wall_halo
249.225,251.934,16.0,5,wall_halo
249.225,251.934,19.0,6,wall_halo
247.379,247.191,1.0,0,wall_halo
247.379,247.191,4.0,1,wall_halo
247.379,247.191,7.0,2,wall_halo
247.379,247.191,10.0,3,wall_halo
247.379,247.191,13.0,4,wall_halo
247.379,247.191,16.0,5,wall_halo
247.379,247.191,19.0,6,wall_halo
247.178,240.336,1.0,0,wall_halo
247.178,240.336,4.0,1,wall_halo
247.178,240.336,7.0,2,wall_halo
247.178,240.336,10.0,3,wall_halo
247.178,240.336,13.0,4,wall_halo
247.178,240.336,16.0,5,wall_halo
247.178,240.336,19.0,6,wall_halo
248.784,234.511,1.0,0,wall_halo
248.784,234.511,4.0,1,wall_halo
248.784,234.511,7.0,2,wall_halo
248.784,234.511,10.0,3,wall_halo
248.784,234.511,13.0,4,wall_halo
248.784,234.511,16.0,5,wall_halo
248.784,234.511,19.0,6,wall_halo
250.389,228.685,1.0,0,wall_halo
250.389,228.685,4.0,1,wall_halo
250.389,228.685,7.0,2,wall_halo
250.389,228.685,10.0,3,wall_halo
250.389,228.685,13.0,4,wall_halo
250.389,228.685,16.0,5,wall_halo
250.389,228.685,19.0,6,wall_halo
256.261,224.091,1.0,0,wall_halo
256.261,224.091,4.0,1,wall_halo
256.261,224.091,7.0,2,wall_halo
256.261,224.091,10.0,3,wall_halo
256.261,224.091,13.0,4,wall_halo
256.261,224.091,16.0,5,wall_halo
256.261,224.091,19.0,6,wall_halo
261.278,224.393,1.0,0,wall_halo
261.278,224.393,4.0,1,wall_halo
261.278,224.393,7.0,2,wall_halo
261.278,224.393,10.0,3,wall_halo
261.278,224.393,13.0,4,wall_halo
261.278,224.393,16.0,5,wall_halo
261.278,224.393,19.0,6,wall_halo
266.296,224.695,1.0,0,wall_halo
266.296,224.695,4.0,1,wall_halo
266.296,224.695,7.0,2,wall_halo
266.296,224.695,10.0,3,wall_halo
266.296,224.695,13.0,4,wall_halo
266.296,224.695,16.0,5,wall_halo
266.296,224.695,19.0,6,wall_halo
271.313,224.997,1.0,0,wall_halo
271.313,224.997,4.0,1,wall_halo
271.313,224.997,7.0,2,wall_halo
271.313,224.997,10.0,3,wall_halo
271.313,224.997,13.0,4,wall_halo
271.313,224.997,16.0,5,wall_halo
271.313,224.997,19.0,6,wall_halo
276.331,225.298,1.0,0,wall_halo
276.331,225.298,4.0,1,wall_halo
276.331,225.298,7.0,2,wall_halo
276.331,225.298,10.0,3,wall_halo
276.331,225.298,13.0,4,wall_halo
276.331,225.298,16.0,5,wall_halo
276.331,225.298,19.0,6,wall_halo
281.348,225.6,1.0,0,wall_halo
281.348,225.6,4.0,1,wall_halo
281.348,225.6,7.0,2,wall_halo
281.348,225.6,10.0,3,wall_halo
281.348,225.6,13.0,4,wall_halo
281.348,225.6,16.0,5,wall_halo
281.348,225.6,19.0,6,wall_halo
286.366,225.902,1.0,0,wall_halo
286.366,225.902,4.0,1,wall_halo
286.366,225.902,7.0,2,wall_halo
286.366,225.902,10.0,3,wall_halo
286.366,225.902,13.0,4,wall_halo
286.366,225.902,16.0,5,wall_halo
286.366,225.902,19.0,6,wall_halo
291.383,226.203,1.0,0,wall_halo
291.383,226.203,4.0,1,wall_halo
291.383,226.203,7.0,2,wall_halo
291.383,226.203,10.0,3,wall_halo
291.383,226.203,13.0,4,wall_halo
291.383,226.203,16.0,5,wall_halo
291.383,226.203,19.0,6,wall_halo
296.401,226.505,1.0,0,wall_halo
296.401,226.505,4.0,1,wall_halo
296.401,226.505,7.0,2,wall_halo
296.401,226.505,10.0,3,wall_halo
296.401,226.505,13.0,4,wall_halo
296.401,226.505,16.0,5,wall_halo
296.401,226.505,19.0,6,wall_halo
301.418,226.807,1.0,0,wall_halo
301.418,226.807,4.0,1,wall_halo
301.418,226.807,7.0,2,wall_halo
301.418,226.807,10.0,3,wall_halo
301.418,226.807,13.0,4,wall_halo
301.418,226.807,16.0,5,wall_halo
301.418,226.807,19.0,6,wall_halo
306.436,227.108,1.0,0,wall_halo
306.436,227.108,4.0,1,wall_halo
306.436,227.108,7.0,2,wall_halo
306.436,227.108,10.0,3,wall_halo
306.436,227.108,13.0,4,wall_halo
306.436,227.108,16.0,5,wall_halo
306.436,227.108,19.0,6,wall_halo
311.453,227.41,1.0,0,wall_halo
311.453,227.41,4.0,1,wall_halo
311.453,227.41,7.0,2,wall_halo
311.453,227.41,10.0,3,wall_halo
311.453,227.41,13.0,4,wall_halo
311.453,227.41,16.0,5,wall_halo
311.453,227.41,19.0,6,wall_halo
316.471,227.712,1.0,0,wall_halo
316.471,227.712,4.0,1,wall_halo
316.471,227.712,7.0,2,wall_halo
316.471,227.712,10.0,3,wall_halo
316.471,227.712,13.0,4,wall_halo
316.471,227.712,16.0,5,wall_halo
316.471,227.712,19.0,6,wall_halo
321.488,228.013,1.0,0,wall_halo
321.488,228.013,4.0,1,wall_halo
321.488,228.013,7.0,2,wall_halo
321.488,228.013,10.0,3,wall_halo
321.488,228.013,13.0,4,wall_halo
321.488,228.013,16.0,5,wall_halo
321.488,228.013,19.0,6,wall_halo
326.506,228.315,1.0,0,wall_halo
326.506,228.315,4.0,1,wall_halo
326.506,228.315,7.0,2,wall_halo
326.506,228.315,10.0,3,wall_halo
326.506,228.315,13.0,4,wall_halo
326.506,228.315,16.0,5,wall_halo
326.506,228.315,19.0,6,wall_halo
331.523,228.617,1.0,0,wall_halo
331.523,228.617,4.0,1,wall_halo
331.523,228.617,7.0,2,wall_halo
331.523,228.617,10.0,3,wall_halo
331.523,228.617,13.0,4,wall_halo
331.523,228.617,16.0,5,wall_halo
331.523,228.617,19.0,6,wall_halo
336.541,228.918,1.0,0,wall_halo
336.541,228.918,4.0,1,wall_halo
336.541,228.918,7.0,2,wall_halo
336.541,228.918,10.0,3,wall_halo
336.541,228.918,13.0,4,wall_halo
336.541,228.918,16.0,5,wall_halo
336.541,228.918,19.0,6,wall_halo
341.558,229.22,1.0,0,wall_halo
341.558,229.22,4.0,1,wall_halo
341.558,229.22,7.0,2,wall_halo
341.558,229.22,10.0,3,wall_halo
341.558,229.22,13.0,4,wall_halo
341.558,229.22,16.0,5,wall_halo
341.558,229.22,19.0,6,wall_halo
346.575,229.522,1.0,0,wall_halo
346.575,229.522,4.0,1,wall_halo
346.575,229.522,7.0,2,wall_halo
346.575,229.522,10.0,3,wall_halo
346.575,229.522,13.0,4,wall_halo
346.575,229.522,16.0,5,wall_halo
346.575,229.522,19.0,6,wall_halo
351.593,229.823,1.0,0,wall_halo
351.593,229.823,4.0,1,wall_halo
351.593,229.823,7.0,2,wall_halo
351.593,229.823,10.0,3,wall_halo
351.593,229.823,13.0,4,wall_halo
351.593,229.823,16.0,5,wall_halo
351.593,229.823,19.0,6,wall_halo
356.61,230.125,1.0,0,wall_halo
356.61,230.125,4.0,1,wall_halo
356.61,230.125,7.0,2,wall_halo
356.61,230.125,10.0,3,wall_halo
356.61,230.125,13.0,4,wall_halo
356.61,230.125,16.0,5,wall_halo
356.61,230.125,19.0,6,wall_halo
361.944,230.766,1.0,0,wall_halo
361.944,230.766,4.0,1,wall_halo
361.944,230.766,7.0,2,wall_halo
361.944,230.766,10.0,3,wall_halo
361.944,230.766,13.0,4,wall_halo
361.944,230.766,16.0,5,wall_halo
361.944,230.766,19.0,6,wall_halo
367.01,231.677,1.0,0,wall_halo
367.01,231.677,4.0,1,wall_halo
367.01,231.677,7.0,2,wall_halo
367.01,231.677,10.0,3,wall_halo
367.01,231.677,13.0,4,wall_halo
367.01,231.677,16.0,5,wall_halo
367.01,231.677,19.0,6,wall_halo
372.075,232.587,1.0,0,wall_halo
372.075,232.587,4.0,1,wall_halo
372.075,232.587,7.0,2,wall_halo
372.075,232.587,10.0,3,wall_halo
372.075,232.587,13.0,4,wall_halo
372.075,232.587,16.0,5,wall_halo
372.075,232.587,19.0,6,wall_halo
377.141,233.498,1.0,0,wall_halo
377.141,233.498,4.0,1,wall_halo
377.141,233.498,7.0,2,wall_halo
377.141,233.498,10.0,3,wall_halo
377.141,233.498,13.0,4,wall_halo
377.141,233.498,16.0,5,wall_halo
377.141,233.498,19.0,6,wall_halo
379.803,262.73,1.0,0,wall_halo
379.803,262.73,4.0,1,wall_halo
379.803,262.73,7.0,2,wall_halo
379.803,262.73,10.0,3,wall_halo
379.803,262.73,13.0,4,wall_halo
379.803,262.73,16.0,5,wall_halo
379.803,262.73,19.0,6,wall_halo
377.488,267.832,1.0,0,wall_halo
377.488,267.832,4.0,1,wall_halo
377.488,267.832,7.0,2,wall_halo
377.488,267.832,10.0,3,wall_halo
377.488,267.832,13.0,4,wall_halo
377.488,267.832,16.0,5,wall_halo
377.488,267.832,19.0,6,wall_halo
375.173,272.933,1.0,0,wall_halo
375.173,272.933,4.0,1,wall_halo
375.173,272.933,7.0,2,wall_halo
375.173,272.933,10.0,3,wall_halo
375.173,272.933,13.0,4,wall_halo
375.173,272.933,16.0,5,wall_halo
375.173,272.933,19.0,6,wall_halo
372.858,278.035,1.0,0,wall_halo
372.858,278.035,4.0,1,wall_halo
372.858,278.035,7.0,2,wall_halo
372.858,278.035,10.0,3,wall_halo
372.858,278.035,13.0,4,wall_halo
372.858,278.035,16.0,5,wall_halo
372.858,278.035,19.0,6,wall_halo
370.542,283.137,1.0,0,wall_halo
370.542,283.137,4.0,1,wall_halo
370.542,283.137,7.0,2,wall_halo
370.542,283.137,10.0,3,wall_halo
370.542,283.137,13.0,4,wall_halo
370.542,283.137,16.0,5,wall_halo
370.542,283.137,19.0,6,wall_halo
368.227,288.238,1.0,0,wall_halo
368.227,288.238,4.0,1,wall_halo
368.227,288.238,7.0,2,wall_halo
368.227,288.238,10.0,3,wall_halo
368.227,288.238,13.0,4,wall_halo
368.227,288.238,16.0,5,wall_halo
368.227,288.238,19.0,6,wall_halo
361.744,291.677,1.0,0,wall_halo
361.744,291.677,4.0,1,wall_halo
361.744,291.677,7.0,2,wall_halo
361.744,291.677,10.0,3,wall_halo
361.744,291.677,13.0,4,wall_halo
361.744,291.677,16.0,5,wall_halo
361.744,291.677,19.0,6,wall_halo
356.659,290.623,1.0,0,wall_halo
356.659,290.623,4.0,1,wall_halo
356.659,290.623,7.0,2,wall_halo
356.659,290.623,10.0,3,wall_halo
356.659,290.623,13.0,4,wall_halo
356.659,290.623,16.0,5,wall_halo
356.659,290.623,19.0,6,wall_halo
351.574,289.569,1.0,0,wall_halo
351.574,289.569,4.0,1,wall_halo
351.574,289.569,7.0,2,wall_halo
351.574,289.569,10.0,3,wall_halo
351.574,289.569,13.0,4,wall_halo
351.574,289.569,16.0,5,wall_halo
351.574,289.569,19.0,6,wall_halo
346.49,288.515,1.0,0,wall_halo
346.49,288.515,4.0,1,wall_halo
346.49,288.515,7.0,2,wall_halo
346.49,288.515,10.0,3,wall_halo
346.49,288.515,13.0,4,wall_halo
346.49,288.515,16.0,5,wall_halo
346.49,288.515,19.0,6,wall_halo
341.405,287.461,1.0,0,wall_halo
341.405,287.461,4.0,1,wall_halo
341.405,287.461,7.0,2,wall_halo
341.405,287.461,10.0,3,wall_halo
341.405,287.461,13.0,4,wall_halo
341.405,287.461,16.0,5,wall_halo
341.405,287.461,19.0,6,wall_halo
336.32,286.408,1.0,0,wall_halo
336.32,286.408,4.0,1,wall_halo
336.32,286.408,7.0,2,wall_halo
336.32,286.408,10.0,3,wall_halo
336.32,286.408,13.0,4,wall_halo
336.32,286.408,16.0,5,wall_halo
336.32,286.408,19.0,6,wall_halo
331.236,285.354,1.0,0,wall_halo
331.236,285.354,4.0,1,wall_halo
331.236,285.354,7.0,2,wall_halo
331.236,285.354,10.0,3,wall_halo
331.236,285.354,13.0,4,wall_halo
331.236,285.354,16.0,5,wall_halo
331.236,285.354,19.0,6,wall_halo
326.151,284.3,1.0,0,wall_halo
326.151,284.3,4.0,1,wall_halo
326.151,284.3,7.0,2,wall_halo
326.151,284.3,10.0,3,wall_halo
326.151,284.3,13.0,4,wall_halo
326.151,284.3,16.0,5,wall_halo
326.151,284.3,19.0,6,wall_halo
321.067,283.246,1.0,0,wall_halo
321.067,283.246,4.0,1,wall_halo
321.067,283.246,7.0,2,wall_halo
321.067,283.246,10.0,3,wall_halo
321.067,283.246,13.0,4,wall_halo
321.067,283.246,16.0,5,wall_halo
321.067,283.246,19.0,6,wall_halo
315.982,282.192,1.0,0,wall_halo
315.982,282.192,4.0,1,wall_halo
315.982,282.192,7.0,2,wall_halo
315.982,282.192,10.0,3,wall_halo
315.982,282.192,13.0,4,wall_halo
315.982,282.192,16.0,5,wall_halo
315.982,282.192,19.0,6,wall_halo
310.897,281.138,1.0,0,wall_halo
310.897,281.138,4.0,1,wall_halo
310.897,281.138,7.0,2,wall_halo
310.897,281.138,10.0,3,wall_halo
310.897,281.138,13.0,4,wall_halo
310.897,281.138,16.0,5,wall_halo
310.897,281.138,19.0,6,wall_halo
305.813,280.084,1.0,0,wall_halo
305.813,280.084,4.0,1,wall_halo
305.813,280.084,7.0,2,wall_halo
305.813,280.084,10.0,3,wall_halo
305.813,280.084,13.0,4,wall_halo
305.813,280.084,16.0,5,wall_halo
305.813,280.084,19.0,6,wall_halo
300.728,279.03,1.0,0,wall_halo
300.728,279.03,4.0,1,wall_halo
300.728,279.03,7.0,2,wall_halo
300.728,279.03,10.0,3,wall_halo
300.728,279.03,13.0,4,wall_halo
300.728,279.03,16.0,5,wall_halo
300.728,279.03,19.0,6,wall_halo
295.643,277.976,1.0,0,wall_halo
295.643,277.976,4.0,1,wall_halo
295.643,277.976,7.0,2,wall_halo
295.643,277.976,10.0,3,wall_halo
295.643,277.976,13.0,4,wall_halo
295.643,277.976,16.0,5,wall_halo
295.643,277.976,19.0,6,wall_halo
290.559,276.923,1.0,0,wall_halo
290.559,276.923,4.0,1,wall_halo
290.559,276.923,7.0,2,wall_halo
290.559,276.923,10.0,3,wall_halo
290.559,276.923,13.0,4,wall_halo
290.559,276.923,16.0,5,wall_halo
290.559,276.923,19.0,6,wall_halo
285.474,275.869,1.0,0,wall_halo
285.474,275.869,4.0,1,wall_halo
285.474,275.869,7.0,2,wall_halo
285.474,275.869,10.0,3,wall_halo
285.474,275.869,13.0,4,wall_halo
285.474,275.869,16.0,5,wall_halo
285.474,275.869,19.0,6,wall_halo
280.39,274.815,1.0,0,wall_halo
280.39,274.815,4.0,1,wall_halo
280.39,274.815,7.0,2,wall_halo
280.39,274.815,10.0,3,wall_halo
280.39,274.815,13.0,4,wall_halo
280.39,274.815,16.0,5,wall_halo
280.39,274.815,19.0,6,wall_halo
275.305,273.761,1.0,0,wall_halo
275.305,273.761,4.0,1,wall_halo
275.305,273.761,7.0,2,wall_halo
275.305,273.761,10.0,3,wall_halo
275.305,273.761,13.0,4,wall_halo
275.305,273.761,16.0,5,wall_halo
275.305,273.761,19.0,6,wall_halo
270.22,272.707,1.0,0,wall_halo
270.22,272.707,4.0,1,wall_halo
270.22,272.707,7.0,2,wall_halo
270.22,272.707,10.0,3,wall_halo
270.22,272.707,13.0,4,wall_halo
270.22,272.707,16.0,5,wall_halo
270.22,272.707,19.0,6,wall_halo
265.136,271.653,1.0,0,wall_halo
265.136,271.653,4.0,1,wall_halo
265.136,271.653,7.0,2,wall_halo
265.136,271.653,10.0,3,wall_halo
265.136,271.653,13.0,4,wall_halo
265.136,271.653,16.0,5,wall_halo
265.136,271.653,19.0,6,wall_halo
260.051,270.599,1.0,0,wall_halo
260.051,270.599,4.0,1,wall_halo
260.051,270.599,7.0,2,wall_halo
260.051,270.599,10.0,3,wall_halo
260.051,270.599,13.0,4,wall_halo
260.051,270.599,16.0,5,wall_halo
260.051,270.599,19.0,6,wall_halo
-294.656,-73.458,1.0,0,wall_halo
-294.656,-73.458,4.0,1,wall_halo
-294.656,-73.458,7.0,2,wall_halo
-294.656,-73.458,10.0,3,wall_halo
-294.656,-73.458,13.0,4,wall_halo
-294.656,-73.458,16.0,5,wall_halo
-294.656,-73.458,19.0,6,wall_halo
-299.667,-73.687,1.0,0,wall_halo
-299.667,-73.687,4.0,1,wall_halo
-299.667,-73.687,7.0,2,wall_halo
-299.667,-73.687,10.0,3,wall_halo
-299.667,-73.687,13.0,4,wall_halo
-299.667,-73.687,16.0,5,wall_halo
-299.667,-73.687,19.0,6,wall_halo
-304.678,-73.916,1.0,0,wall_halo
-304.678,-73.916,4.0,1,wall_halo
-304.678,-73.916,7.0,2,wall_halo
-304.678,-73.916,10.0,3,wall_halo
-304.678,-73.916,13.0,4,wall_halo
-304.678,-73.916,16.0,5,wall_halo
-304.678,-73.916,19.0,6,wall_halo
-309.69,-74.145,1.0,0,wall_halo
-309.69,-74.145,4.0,1,wall_halo
-309.69,-74.145,7.0,2,wall_halo
-309.69,-74.145,10.0,3,wall_halo
-309.69,-74.145,13.0,4,wall_halo
-309.69,-74.145,16.0,5,wall_halo
-309.69,-74.145,19.0,6,wall_halo
-314.701,-74.375,1.0,0,wall_halo
-314.701,-74.375,4.0,1,wall_halo
-314.701,-74.375,7.0,2,wall_halo
-314.701,-74.375,10.0,3,wall_halo
-314.701,-74.375,13.0,4,wall_halo
-314.701,-74.375,16.0,5,wall_halo
-314.701,-74.375,19.0,6,wall_halo
-319.475,-79.609,1.0,0,wall_halo
-319.475,-79.609,4.0,1,wall_halo
-319.475,-79.609,7.0,2,wall_halo
-319.475,-79.609,10.0,3,wall_halo
-319.475,-79.609,13.0,4,wall_halo
-319.475,-79.609,16.0,5,wall_halo
-319.475,-79.609,19.0,6,wall_halo
-319.246,-84.627,1.0,0,wall_halo
-319.246,-84.627,4.0,1,wall_halo
